연자방앗간,"연자,방앗간"
앉은걸음,"앉은걸음"
박석고개,"박석,고개"
일언일구,"일언,일구"
심심풀이,"심심풀이"
육법전서,"육법,전서"
버르장이,"버르장이"
사시나무,"사시,나무"
조선극장,"조선,극장"
책상머리,"책상,머리"
그날그날,"그날,그날"
가지각색,"가지각색"
아랫소리,"아랫소리"
화신상회,"화신,상회"
조선은행,"조선,은행"
나무판자,"나무,판자"
대동방적공장,"대동,방적,공장"
비틀걸음,"비틀,걸음"
요령부득,"요령부득"
첫손가락,"첫손가락"
손구루마,"손구루마"
쌀가마니,"쌀가마니"
쇠갈고리,"쇠갈고리"
공동변소,"공동,변소"
나들이옷,"나들이옷"
남산공원,"남산,공원"
조선신궁,"조선,신궁"
계급의식,"계급,의식"
만국공원,"만국,공원"
세숫대야,"세숫대야"
위험천만,"위험,천만"
귀머거리,"귀머거리"
자유노동자,"자유,노동자"
수수께끼,"수수께끼"
동분서주,"동분서주"
문전걸식,"문전,걸식"
버들피리,"버들,피리"
굽이굽이,"굽이,굽이"
교보문고,"교보,문고"
느티나무,"느티나무"
전쟁놀이,"전쟁,놀이"
횡단보도,"횡단,보도"
교통정리,"교통,정리"
부지점장,"부지점장"
안주머니,"안주머니"
시외버스,"시외,버스"
미니스커트,"미니,스커트"
해바라기,"해바라기"
레코드판,"레코드판"
월급봉투,"월급,봉투"
행방불명,"행방,불명"
영화감독,"영화,감독"
공중전화,"공중,전화"
사진작가,"사진,작가"
종로서적,"종로,서적"
큰아버지,"큰아버지"
백설공주,"백설,공주"
돌배나무,"돌배,나무"
옛이야기,"옛이야기"
송수화기,"송수화기"
안락의자,"안락,의자"
바닷가재,"바닷가재"
악세사리,"악세사리"
물뿌리개,"물뿌리개"
배냇저고리,"배냇저고리"
오피스텔,"오피스텔"
크림치즈,"크림,치즈"
여름휴가,"여름,휴가"
가정생활,"가정,생활"
전기밥통,"전기,밥통"
진공청소기,"진공,청소기"
볼멘소리,"볼멘소리"
가정환경,"가정,환경"
치마저고리,"치마,저고리"
큰어머니,"큰어머니"
바람둥이,"바람둥이"
연애편지,"연애,편지"
대중가요,"대중,가요"
고기잡이배,"고기잡이배"
물웅덩이,"물웅덩이"
시한폭탄,"시한,폭탄"
손사랫짓,"손사랫짓"
밀입국자,"밀입국자"
이야기책,"이야기책"
친정아버지,"친정,아버지"
고무풍선,"고무,풍선"
신발주머니,"신발,주머니"
톱니바퀴,"톱니,바퀴"
거스러미,"거스러미"
가정주부,"가정,주부"
이산화탄소,"이산화,탄소"
연세대학,"연세,대학"
오렌지족,"오렌지족"
패배주의,"패배,주의"
영웅주의,"영웅,주의"
부르주아,"부르주아"
문민정부,"문민,정부"
중앙정보부,"중앙,정보부"
알레르기,"알레르기"
구로공단,"구로,공단"
개뼈다귀,"개뼈다귀"
불임나무,"불임,나무"
안양교도소,"안양,교도소"
기념행사,"기념,행사"
조간신문,"조간,신문"
신상명세서,"신상,명세서"
개구장이,"개구장이"
취직자리,"취직,자리"
유물론자,"유물론자"
이상주의자,"이상,주의자"
소용돌이,"소용돌이"
뒷베란다,"뒷베란다"
애완동물,"애완,동물"
세계정세,"세계,정세"
마르크스주의,"마르크스,주의"
감정싸움,"감정,싸움"
비눗방울,"비눗방울"
구둣소리,"구둣소리"
뒷머리칼,"뒷머리칼"
인상착의,"인상,착의"
불온사상,"불온,사상"
용기백배,"용기,백배"
관자놀이,"관자,놀이"
모래사장,"모래,사장"
보물찾기,"보물찾기"
누비이불,"누비,이불"
지그재그,"지그재그"
시간문제,"시간,문제"
뉴질랜드,"뉴질랜드"
분리수거,"분리,수거"
시대착오자,"시대,착오자"
문제의식,"문제,의식"
육체관계,"육체,관계"
천편일률,"천편일률"
솜방망이,"솜방망이"
외눈박이,"외눈박이"
버르장머리,"버르장머리"
나팔바지,"나팔,바지"
꼬락서니,"꼬락서니"
폭력교실,"폭력,교실"
국무총리,"국무,총리"
전성시대,"전성,시대"
대학교수,"대학,교수"
활동사진,"활동,사진"
엄지손가락,"엄지,손가락"
대전차군단,"대전차,군단"
기승전결,"기승전결"
관광호텔,"관광,호텔"
머릿글자,"머릿글자"
눈가리개,"눈가리개"
왼손잡이,"왼손잡이"
오른손잡이,"오른손잡이"
고갯마루,"고갯마루"
굴레방다리,"굴레방,다리"
넝마주이,"넝마주이"
조무라기,"조무라기"
사실주의,"사실,주의"
꽁보리밥,"꽁보리밥"
서울신문사,"서울,신문사"
어중이떠중이,"어중이떠중이"
쓰르라미,"쓰르라미"
곡마단장,"곡마,단장"
박하사탕,"박하,사탕"
퉁방울눈,"퉁방울눈"
타향살이,"타향살이"
허허벌판,"허허벌판"
어부사시사,"어부,사시사"
급행열차,"급행,열차"
암행어사,"암행,어사"
무법지대,"무법,지대"
빡빡머리,"빡빡머리"
사물놀이,"사물,놀이"
쌍무지개,"쌍무지개"
송장거리,"송장거리"
청실홍실,"청실,홍실"
스무고개,"스무고개"
선화공주,"선화,공주"
특공대원,"특공,대원"
총천연색,"총천연색"
백만장자,"백만,장자"
조개구름,"조개,구름"
종려나무,"종려,나무"
한국일보사,"한국,일보사"
동막굴다리,"동막,굴다리"
남아프리카,"남아프리카"
꿀꿀이죽,"꿀꿀이죽"
동아일보,"동아,일보"
서울신문,"서울,신문"
경향신문,"경향,신문"
아현시장,"아현,시장"
현대극장,"현대,극장"
코스모스,"코스모스"
누가복음,"누가,복음"
공중제비,"공중,제비"
도리도리,"도리,도리"
포로수용소,"포로,수용소"
경보극장,"경보,극장"
고민거리,"고민거리"
청량리역,"청량리역"
남태평양,"남태평양"
금수강산,"금수,강산"
고래잡이,"고래잡이"
동아출판사,"동아,출판사"
백과사전,"백과,사전"
지리부도,"지리,부도"
입학시험,"입학,시험"
무전여행,"무전,여행"
잠재의식,"잠재,의식"
연애시대,"연애,시대"
무아지경,"무아지경"
콜럼비아,"콜럼비아"
가락국수,"가락,국수"
애걸복걸,"애걸,복걸"
미나리꽝,"미나리꽝"
장난꾸러기,"장난꾸러기"
고깔모자,"고깔,모자"
낙랑공주,"낙랑,공주"
성냥팔이,"성냥팔이"
식모살이,"식모살이"
필라델피아,"필라델피아"
술래잡기,"술래,잡기"
불가사리,"불가사리"
살덩어리,"살덩어리"
코미디언,"코미디언"
마름모꼴,"마름모꼴"
넙적다리,"넙적다리"
난형난제,"난형난제"
뒤꽁무니,"뒤꽁무니"
병정놀이,"병정,놀이"
허드렛일,"허드렛일"
기름종이,"기름,종이"
기둥서방,"기둥,서방"
우주전쟁,"우주,전쟁"
하늘나라,"하늘,나라"
투신자살,"투신,자살"
크리스마스,"크리스마스"
목노주점,"목노,주점"
샌드위치,"샌드위치"
오랑우탄,"오랑우탄"
남한산성,"남한,산성"
오동나무,"오동,나무"
훌라후프,"훌라후프"
상업은행,"상업,은행"
감상주의,"감상,주의"
물레방아,"물레,방아"
단종애사,"단종,애사"
주먹다짐,"주먹,다짐"
전문학교,"전문,학교"
물레방앗간,"물레,방앗간"
위조지폐,"위조,지폐"
가정교사,"가정,교사"
연극영화과,"연극,영화과"
도가니탕,"도가니탕"
막노동판,"막노동판"
신흥대학,"신흥,대학"
본마누라,"본마누라"
행려병자,"행려,병자"
이중생활,"이중,생활"
만능주의,"만능,주의"
인생유전,"인생,유전"
낙지볶음,"낙지,볶음"
오징어포,"오징어포"
산들바람,"산들바람"
무당벌레,"무당,벌레"
견물생심,"견물생심"
주택은행,"주택,은행"
홍보실장,"홍보,실장"
바퀴벌레,"바퀴,벌레"
비둘기장,"비둘기장"
목적의식,"목적,의식"
박애주의자,"박애,주의자"
관현악단,"관현,악단"
조선일보,"조선,일보"
주간한국,"주간,한국"
자유부인,"자유,부인"
코밑수염,"코밑,수염"
서울내기,"서울내기"
담쟁이덩굴,"담쟁이,덩굴"
미끄럼틀,"미끄럼틀"
소아마비,"소아,마비"
겨울바람,"겨울,바람"
예비고사,"예비,고사"
종로학원,"종로,학원"
서울공대,"서울,공대"
낭만주의자,"낭만,주의자"
겨울바다,"겨울,바다"
강릉사단,"강릉,사단"
영동공사,"영동,공사"
웅진출판사,"웅진,출판사"
편집부장,"편집,부장"
문학정신,"문학,정신"
현대소설,"현대,소설"
한국창작문학상,"한국,창작,문학상"
자유주의,"자유,주의"
청년문학인위원회,"청년,문학인,위원회"
문학사상,"문학,사상"
야전잠바,"야전,잠바"
미루나무,"미루,나무"
군데군데,"군데,군데"
전기난로,"전기,난로"
거수경례,"거수,경례"
멍텅구리,"멍텅구리"
사회주의자,"사회,주의자"
눈구덩이,"눈구덩이"
자본주의자,"자본,주의자"
진보주의자,"진보,주의자"
보수주의자,"보수,주의자"
백양나무,"백양,나무"
인신매매,"인샌,매매"
인신매매범,"인신,매매범"
너털웃음,"너털,웃음"
받아쓰기,"받아쓰기"
고생바가지,"고생바가지"
감옥살이,"감옥살이"
인정사정,"인정,사정"
점심시간,"점심,시간"
조무래기,"조무래기"
의기소침,"의기,소침"
경월소주,"경월,소주"
가시나무,"가시,나무"
기독교도,"기독교도"
낭만주의,"낭만,주의"
수사본부,"수사,본부"
유언비어,"유언,비어"
도깨비불,"도깨비불"
불순분자,"불순,분자"
낚싯바늘,"낚싯바늘"
기독병원,"기독,병원"
자연현상,"자연,현상"
들풀문화사,"들풀,문화사"
불교방송,"불교,방송"
탁상시계,"탁상,시계"
진주조개,"진주,조개"
체크무늬,"체크,무늬"
남방셔츠,"남방,셔츠"
망연자실,"망연,자실"
다연발탄,"다연발탄"
대한극장,"대한,극장"
비닐우산,"비닐,우산"
부정부패,"부정,부패"
사회단체,"사회,단체"
스카라극장,"스카라,극장"
수학여행,"수학,여행"
포장도로,"포장,도로"
마이동풍,"마이동풍"
사도신경,"사도신경"
난장이꽃,"난장이꽃"
쇠꼬챙이,"쇠꼬챙이"
바깥세상,"바깥,세상"
불꽃놀이,"불꽃,놀이"
눈조리개,"눈조리개"
아현고개,"아현,고개"
이마빼기,"이마빼기"
무화과나무,"무화과,나무"
행동거지,"행동,거지"
무위도식,"무위,도식"
호시탐탐,"호시,탐탐"
인수인계,"인수,인계"
삼각관계,"삼각,관계"
걱정거리,"걱정거리"
마른바람,"마른바람"
가슴패기,"가슴,패기"
일언반구,"일언,반구"
어릿광대짓,"어릿광대짓"
사금파리,"사금파리"
일생일대,"일생,일대"
양은그릇,"양은,그릇"
꽃샘바람,"꽃샘,바람"
양심선언,"양심,선언"
전자오락실,"전자,오락실"
구로구청,"구로,구청"
분신자살,"분신,자살"
돼지우리,"돼지,우리"
전기담요,"전기,담요"
여닫이문,"여닫이문"
기독교인,"기독교인"
석유난로,"석유,난로"
내일모레,"내일,모레"
가지치기,"가지,치기"
언어불통,"언어,불통"
악머구리,"악머구리"
무기력감,"무기력감"
전지가위,"전지,가위"
푸른언덕,"푸른언덕"
바깥양반,"바깥,양반"
술주정뱅이,"술주정뱅이"
인천시민회관,"인천,시민,회관"
총동원령,"총동원령"
각양각색,"각양,각색"
길모퉁이,"길모퉁이"
토막토막,"토막,토막"
누이동생,"누이,동생"
연탄집게,"연탄,집게"
신춘문예,"신춘,문예"
불가지론자,"불가지론자"
상업학교,"상업,학교"
낮도깨비,"낮도깨비"
농업학교,"농업,학교"
구렁텅이,"구렁텅이"
일사천리,"일사천리"
서울구치소,"서울,구치소"
비명횡사,"비명,횡사"
통일주체국민회의,"통일,주체,국민,회의"
이야깃거리,"이야깃거리"
영등포구치소,"영등포,구치소"
가려움증,"가려움증"
대꼬챙이,"대꼬챙이"
나뭇잎새,"나뭇잎새"
심리주의,"심리,주의"
종이비행기,"종이,비행기"
고문치사,"고문,치사"
인신매매단,"인신,매매단"
뒷이야기,"뒷이야기"
고춧가루,"고춧가루"
울음바다,"울음,바다"
삼일빌딩,"삼일,빌딩"
아랫부분,"아랫부분"
담뱃종이,"담뱃종이"
말없음표,"말없음표"
은사시나무,"은사시,나무"
배불뚝이,"배불뚝이"
플라타너스,"플라타너스"
새끼손가락,"새끼,손가락"
뒤치다꺼리,"뒤치다꺼리"
공업학교,"공업,학교"
춘하추동,"춘하추동"
백열전구,"백열,전구"
황산고개,"황산,고개"
작은할머니,"작은할머니"
맥고모자,"맥고,모자"
손님맞이,"손님맞이"
형제지간,"형제지간"
파마머리,"파마,머리"
부동자세,"부동,자세"
대막대기,"대막대기"
합성수지,"합성,수지"
읍사무소,"읍사무소"
피난살이,"피난살이"
부줏머리,"부줏머리"
도식주의,"도식,주의"
다원주의,"다원,주의"
물구나무,"물구나무"
암중모색,"암중,모색"
평안북도,"평안,북도"
말라깽이,"말라깽이"
공문서식,"공문,서식"
의사소통,"의사,소통"
시쳇소리,"시쳇소리"
허위의식,"허위,의식"
위문편지,"위문,편지"
막노동자,"막노동자"
이산가족,"이산,가족"
현실주의자,"현실,주의자"
작은창자,"작은창자"
달팽이관,"달팽이관"
콩나물국,"콩나물국"
혼잣기억,"혼잣기억"
좌충우돌,"좌충우돌"
민족중흥,"민족,중흥"
혼비백산,"혼비백산"
애시당초,"애시,당초"
교무처장,"교무,처장"
소꿉장난,"소꿉,장난"
시시각각,"시시각각"
부원장실,"부원장실"
어질머리,"어질머리"
고색창연,"고색,창연"
통나무집,"통나무집"
역삼각형,"역삼각형"
높은음자리,"높은음자리"
허파꽈리,"허파,꽈리"
푸른곰팡이,"푸른곰팡이"
올리브유,"올리브유"
안면부지,"안면부지"
필부필녀,"필부필녀"
색연필화,"색연필화"
악전고투,"악전,고투"
설거지통,"설거지통"
곤두박질,"곤두박질"
원산폭격,"원산,폭격"
가운뎃손가락,"가운뎃손가락"
종이쪽지,"종이,쪽지"
바튼기침,"바튼기침"
공중변소,"공중,변소"
완행버스,"완행,버스"
두메산골,"두메,산골"
징검다리,"징검다리"
붓글씨체,"붓글씨체"
서산마루,"서산,마루"
말똥가리,"말똥가리"
지레짐작,"지레짐작"
예비군복,"예비,군복"
얼룩무늬,"얼룩,무늬"
집게벌레,"집게,벌레"
총알구멍,"총알,구멍"
쿠웨이트,"쿠웨이트"
인제경찰서,"인제,경찰서"
사철나무,"사철,나무"
큰바위얼굴,"큰바위,얼굴"
시인잡지,"시인,잡지"
전원교향곡,"전원,교향곡"
김포공항,"김포,공항"
신성로마제국,"신성,로마,제국"
국립오페라극장,"국립,오페라,극장"
재롱동이,"재롱동이"
다다밋방,"다다밋방"
야단법석,"야단,법석"
중대가리,"중대가리"
고문관실,"고문,관실"
이조실록,"이조,실록"
대동야승,"대동,야승"
고려청자,"고려,청자"
시장바구니,"시장,바구니"
옷매무시,"옷매무시"
요조숙녀,"요조,숙녀"
찻주전자,"찻주전자"
약마복중,"약마복중"
상전옥답,"상전,옥답"
상전벽해,"상전,벽해"
섬잣나무,"섬잣,나무"
자드락길,"자드락길"
대청마루,"대청,마루"
골칫덩어리,"골칫덩어리"
누에고치,"누에,고치"
막불겅이,"막불겅이"
선견지명,"선견지명"
길흉화복,"길흉,화복"
모지랑이,"모지랑이"
일가붙이,"일가,붙이"
금성건설,"금성,건설"
아랫동네,"아랫동네"
일방통행,"일방,통행"
콧등거리,"콧등거리"
귓싸대기,"귓싸대기"
우양시장,"우양,시장"
오두막집,"오두막집"
발모가지,"발모가지"
구닥다리,"구닥다리"
사채놀이,"사채,놀이"
모전여전,"모전여전"
조각조각,"조각,조각"
아지랭이,"아지랭이"
가을바람,"가을,바람"
목민심서,"목민심서"
장화홍련,"장화홍련"
온고지신,"온고,지신"
잎파랑치,"잎파랑치"
회전의자,"회전,의자"
권토중래,"권토중래"
오리나무,"오리,나무"
아름드리,"아름드리"
밀짚모자,"밀짚,모자"
문방사우,"문방,사우"
관홍뇌락,"관홍,뇌락"
시기적절,"시기,적절"
입찬소리,"입찬소리"
황소고집,"황소,고집"
당꼬바지,"당꼬,바지"
인공호흡,"인공,호흡"
허섭스레기,"허섭스레기"
부등가리,"부등가리"
와각지쟁,"와각지쟁"
천둥벌거숭이,"천둥,벌거숭이"
코푸렁이,"코푸렁이"
새줄랑이,"새줄랑이"
만우난회,"만우난회"
고대광실,"고대,광실"
삼천갑자,"삼천,갑자"
심사숙고,"심사,숙고"
길라잡이,"길라잡이"
희희낙락,"희희낙락"
갈마바람,"갈마,바람"
쓰레기차,"쓰레기차"
해룡상사,"해룡,상사"
각계각층,"각계,각층"
명실상부,"명실,상부"
시가행진,"시가,행진"
사농공상,"사농공상"
제비뽑기,"제비,뽑기"
궁여지책,"궁여지책"
이전투구,"이전투구"
자리매김,"자리,매김"
중구난방,"중구,난방"
세마치장단,"세마치,장다"
수레바퀴,"수레,바퀴"
직업의식,"직업,의식"
천차만별,"천차,만별"
털벙거지,"털벙거지"
영산놀이,"영산,놀이"
보도국장실,"보도,국장실"
거두절미,"거두,절미"
주조정실,"주조정실"
천만부당,"천만부당"
결자해지,"결자,해지"
진둥걸음,"진둥걸음"
중앙방송국,"중앙,방송국"
분기충천,"분기,충전"
보푸라기,"보푸라기"
관심거리,"관심거리"
갯비린내,"갯비린내"
물실호기,"물실호기"
사면초가,"사면,초가"
우후죽순,"우후,죽순"
호사다마,"호사다마"
애국청년연합회의소,"애국,청년,연합,회의소"
호형호제,"호형,호제"
위원회원,"위원,회원"
방약무인,"방약무인"
나자식물,"나자,식물"
사정거리,"사정거리"
불문곡직,"불문,곡직"
인어공주,"인어,공주"
히로시마,"히로시마"
인민재판,"인민,재판"
변호사법,"변호사법"
불편부당,"불편,부당"
맹호부대,"맹호,부대"
청소년기,"청소년기"
구호물자,"구호,물자"
쑥덕공론,"쑥덕,공론"
온후박물관,"온후,박물관"
바닷비늘,"바닷비늘"
비뇨기과,"비뇨기과"
만병통치,"만병,통치"
견강부회,"견강,부회"
방사선실,"방사선실"
방아메뚜기,"방아,메뚜기"
멍엣상처,"멍엣상처"
현화식물,"현화,식물"
시종일관,"시종,일관"
금과옥조,"금과옥조"
고가누룩,"고가,누룩"
신변잡사,"신변,잡사"
늦배춧잎,"늦배춧잎"
기름방울,"기름,방울"
오망부리,"오망부리"
기상천외,"기상,천외"
연분홍색,"연분홍색"
무지갯빛,"무지갯빛"
개살구나무,"개살구,나무"
살구나무,"살구,나무"
매지구름,"매지,구름"
가오리연,"가오리연"
적반하장,"적반하장"
회리바람,"회리,바람"
주정뱅이,"주정뱅이"
미나리아재비,"미나리,아재비"
보릿고개,"보릿고개"
포복절도,"포복,절도"
목불인견,"목불인견"
돼지기름,"돼지,기름"
솟을대문,"솟을대문"
백년하청,"백년,하청"
격물치지,"격물,치지"
개교기념일,"개교,기념일"
탄탄대로,"탄탄,대로"
국립공원,"국립,공원"
당연지사,"당연지사"
자자손손,"자자손손"
문방구점,"문방구점"
단단무타,"단단무타"
모지랑비,"모지랑비"
명약관화,"명약관화"
문화원장,"문화,원장"
오비이락,"오비이락"
청개구리,"청개구리"
입신출세,"입신,출세"
호루라기,"호루라기"
노류장화,"노류,장화"
산진수궁,"산진수궁"
유구무언,"유구무언"
대갈일성,"대갈,일성"
기와지붕,"기와,지붕"
작은아들,"작은아들"
오그랑쪽박,"오그랑,쪽박"
나부랑이,"나부랑이"
비상소집,"비상,소집"
안면몰수,"안면,몰수"
불구대천,"불구대천"
삼삼오오,"삼삼오오"
백인백색,"백인,백색"
백가쟁명,"백가,쟁명"
곡학아세,"곡학,아세"
마포바지,"마포,바지"
국립묘지,"국립,묘지"
조령모개,"조령모개"
이현령비현령,"이현령비현령"
예의지국,"예의지국"
아랫사람,"아랫사람"
발분망식,"발분망식"
감불생심,"감불생심"
산해진미,"산해,진미"
산궁수진,"산궁,수진"
사제지정,"사제지정"
군사부일체,"군사부,일체"
격세지감,"격세지감"
분기탱천,"분기,탱천"
노기창천,"노기,창천"
동양척식회사,"동양,척식,회사"
무주공산,"무조,공산"
주마가편,"주마,가편"
동학지정,"동학지정"
일언지하,"일언지하"
천석지기,"천석지기"
불알시계,"불알,시계"
천라지망,"천라지망"
유유상종,"유유상종"
후릿그물,"후릿그물"
부화뇌동,"부화,뇌동"
부동명왕,"부동,명왕"
난명지안,"난명지안"
도폿자락,"도폿자락"
동문지정,"동문지정"
천애무봉,"천애무봉"
유한정정,"유한정정"
암코양이,"암코양이"
섬섬옥수,"섬섬,옥수"
이비인후과,"이비인후과"
묏봉우리,"묏봉우리"
허섭쓰레기,"허섭쓰레기"
구구절절,"구구절절"
일가친지,"일가,친지"
태연자약,"태연,자약"
천재일우,"천재,일우"
청출어람,"청출어람"
견원지간,"견원지간"
극기복례,"극기,복례"
두문불출,"두문불출"
공업용수,"공업,용수"
복지유체,"복지,유체"
두리기둥,"두리,기둥"
금강역사,"금강,역사"
잔돌멩이,"잔돌멩이"
송구영신,"송구,영신"
반신불수,"반신,불수"
시라소니,"시라소니"
방첩대원,"방첩,대원"
냉수마찰,"냉수,마찰"
기상나팔,"기상,나팔"
수레국화,"수레,국화"
가화만사성,"가화만사성"
정찰대장,"정찰,대장"
동의보감,"동의,보감"
털북숭이,"털북숭이"
노래자랑,"노래,자랑"
고성방가,"고성,방가"
징역살이,"징역살이"
연말연시,"연말,연시"
당황망조,"당황,망조"
공습경보,"공습,경보"
타격대원,"타격,대원"
까끄라기,"까끄라기"
국제사면위원회,"국제,사면,위원회"
몽당연필,"몽당,연필"
구룡폭포,"구룡,폭포"
소비에트국가,"소비에트,국가"
새마을교회,"새마을,교회"
소내신문,"소내,신문"
대역무도,"대역,무도"
가인박명,"가인,박명"
의무과장,"의무,과장"
몸뚱아리,"몸뚱아리"
취침나팔,"취침,나팔"
해괴망측,"해괴,망측"
공중그네,"공중,그네"
시종여일,"시종,여일"
응접탁자,"응접,탁자"
민족주의,"민족,주의"
명승고적,"명승,고적"
허방다리,"허방,다리"
수숫잎대,"수숫잎대"
박수갈채,"박수,갈채"
낙관주의,"낙관,주의"
백절불굴,"백절불굴"
초도순시,"초도,순시"
정보기관,"정보,기관"
소복단장,"소복,단장"
자기비판,"자기,비판"
새벽이슬,"새벽,이슬"
소두뱅이,"소두뱅이"
보통학교,"보통,학교"
개다리소반,"개다리,소반"
열무김치,"열무,김치"
밥상머리,"밥상,머리"
차렵저고리,"차렵,저고리"
새벽하늘,"새벽,하늘"
야반도주,"야반,도주"
휴천마을,"휴천,마을"
자루바가지,"자루,바가지"
파죽지세,"파죽지세"
지게목발,"지게,목발"
함양경찰서,"함양,경찰서"
총사령관,"총사령관"
매한가지,"매한가지"
불효자식,"불효,자식"
개마고원,"개마,고원"
전주교도소,"전주,교도소"
개구리복,"개구리복"
오르막길,"오르막길"
논산평야,"논산,평야"
못대가리,"못대가리"
석간신문,"석간,신문"
사각지대,"사각,지대"
결혼사진,"결혼,사진"
공기구멍,"공기,구멍"
플랑크톤,"플랑크톤"
천연기념물,"천연,기념물"
깨구락지,"깨구락지"
기암괴석,"기암,괴석"
물놀이터,"물놀이터"
기름쟁이,"기름쟁이"
물수제비,"물수제비"
막내동이,"막내동이"
고목나무,"고목,나무"
양재공장,"양재,공장"
노른자위,"노른자위"
눈물주머니,"눈물,주머니"
농축산물,"농축산물"
성동격서,"성동격서"
탄알받이,"탄알받이"
포도송이,"포도,송이"
영선공장,"영선,공장"
연탄난로,"연탄,난로"
맑스주의,"맑스,주의"
극렬분자,"극렬,분자"
말괄량이,"말괄량이"
연탄가스,"연탄,가스"
고슴도치,"고슴도치"
양떼구름,"양떼,구름"
엄동설한,"엄동,설한"
강아지풀,"강아지풀"
영양실조,"영양,실조"
옹이구멍,"옹이,구멍"
능소능대,"능소능대"
심심파적,"심심,파적"
겨울나무,"겨울,나무"
진눈깨비,"진눈깨비"
종무소식,"종무소식"
철창신세,"철창,신세"
시사영어,"시사,영어"
식물인간,"식물,인간"
은가락지,"은가락지"
어르신네,"어르신네"
자작나무,"자작,나무"
백전백승,"백전,백승"
호로자식,"호로자식"
구렛나룻,"구렛나룻"
악동독립군,"악동,독립군"
독립군가,"독립,군가"
암흑천지,"암흑,천지"
지도자연,"지도자연"
터서구니,"터서구니"
개과천선,"개과,천선"
무소불위,"무소불위"
거리거리,"거리거리"
부영극장,"부영,극장"
중부경찰서,"중부,경찰서"
코언저리,"코언저리"
전립선염,"전립선염"
초장파출소,"초장,파출소"
수수방관,"수수,방관"
내분비선,"내분비선"
내면세계,"내면,세계"
부산진역,"부산,진역"
서북청년단,"서북,청년단"
집안사람,"집안,사람"
대통령령,"대통령령"
대전교도소,"대전,교도소"
기둥뿌리,"기둥,뿌리"
산비둘기,"산비둘기"
뚝새기풀,"뚝새기풀"
굴레수염,"굴레,수염"
방물장수,"방물,장수"
천하대장군,"천하,대장군"
마룻기둥,"마룻기둥"
지겟작대기,"지겟작대기"
논다랭이,"논다랭이"
천둥지기,"천둥지기"
삼시랑이,"삼시랑이"
푸닥거리,"푸닥거리"
서대문형무소,"서대문,형무소"
조선총독부,"조선,총독부"
오리무중,"오리무중"
구들더께,"구들더께"
바깥출입,"바깥출입"
무남독녀,"무남,독녀"
옹기장수,"옹기,장수"
진두지휘,"진두지휘"
잔디찰방,"잔디,찰방"
총개머리,"총개머리"
상고머리,"상고,머리"
장호마을,"장호,마을"
갈재고개,"갈재,고개"
얼금뱅이,"얼금뱅이"
공기놀이,"공기,놀이"
연필깍이,"연필,깍이"
도토리깍정이,"도토리,깍정이"
남녀노소,"남녀노소"
삼각파도,"삼각,파도"
새물단청,"새물,단청"
우뭇가사리,"우뭇가사리"
암부엉이,"암부엉이"
천년만년,"천년,만년"
삼수갑산,"삼수,갑산"
코흘리개,"코흘리개"
얼럭광대,"얼럭,광대"
바지저고리,"바지,저고리"
난생처음,"난생,처음"
천질만질,"천질,만질"
배배선선,"배배선선"
길촌마을,"길촌,마을"
잔인무도,"잔인무도"
자기도취,"자기도취"
한길문학,"한길,문학"
쓰레받기,"쓰레,받기"
가로세로,"가로,세로"
보리가마니,"보리,가마니"
금상첨화,"금상첨화"
문선조장,"문선,조장"
문선조원,"문선,조원"
일망타진,"일망타진"
구수회의,"구수,회의"
비밀경찰,"비밀,경찰"
해외여행,"해외,여행"
동남아시아,"동남,아시아"
사우디아라비아,"사우디아라비아"
물바가지,"물바가지"
불쾌지수,"불쾌,지수"
피해망상,"피해,망상"
멸사봉공,"멸사,봉공"
안전제일,"안전,제일"
이쑤시개,"이쑤시개"
사랑싸움,"사랑,싸움"
안창따기,"안창따기"
사실무근,"사실,무근"
회색분자,"회색,분자"
볼따구니,"볼따구니"
우거지상,"우거지상"
비상식량,"비상,식량"
침묵시위,"침묵,시위"
총책임자,"총책임자"
위풍당당,"위풍당당"
금시초문,"금시초문"
웃음바다,"웃음,바다"
가장행렬,"가장,행렬"
엊그저께,"엊그저께"
순복음교회,"순복음,교회"
자급자족,"자급,자족"
이중장부,"이중,장부"
군고구마,"군고구마"
베이지색,"베이지색"
공산주의자,"공산,주의자"
아름다움,"아름다움"
기독교장로회,"기독교,장로회"
모밀국수,"모밀,국수"
삼화제지,"삼화,제지"
민주노조,"민주,노조"
노조위원장,"노조,위원장"
편집부원,"편집,부원"
의기투합,"의기,투합"
새벽기도자,"새벽,기도자"
굴진막장,"굴진,막장"
종이말이,"종이말이"
석탄가루,"석탄,가루"
기진맥진,"기진맥진"
오징어볶음,"오징어,볶음"
망원렌즈,"망원,렌즈"
호랑말코,"호랑말코"
조직부장,"조직,부장"
노무과장,"노무,과장"
민중주의,"민중,주의"
알몸뚱이,"알몸뚱이"
교육부장,"교육,부장"
교선부장,"교선,부장"
향락업소,"향락,업소"
서비스업,"서비스업"
관료주의,"관료,주의"
수정주의자,"수정,주의자"
경제주의,"경제,주의"
기회주의,"기회,주의"
교조주의,"교조,주의"
실무주의,"실무,주의"
사회민주주의,"사회,민주,주의"
자유민주주의,"자유,민주,주의"
스탈린주의,"스탈린,주의"
사회민주주의자,"사회,민주,주의자"
즉결처분,"즉결,처분"
사민주의,"사민,주의"
반공주의자,"반공,주의자"
